player_id,passes,carries,goal_threat,receptions,total_actions,team_passes,team_carries,team_goal_threat,team_receptions,team_total_actions,pass_tendency,carry_tendency,goal_threat_tendency,reception_tendency,pass_influence,carry_influence,goal_threat_influence,reception_influence,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15
43210,65073,49368,2731,4195,121367,1019286,777793,40527,64749,1902355,0.5361671624082329,0.40676625441841685,0.02250199807196355,0.034564585101386706,0.06384174804716243,0.06347190062137355,0.06738717398277691,0.0647886453844847,-155.91592,154.14127,158.72893,-153.86758,157.86928,-143.64397,141.82356,150.55354,-157.86113,-137.48769,-154.78566,-157.38263,-162.16954,-140.05748,-150.66762,-155.10442
36545,21054,14239,1076,1258,37627,1143393,787967,45008,67423,2043791,0.5595450075743482,0.37842506710606744,0.02859648656549818,0.033433438754086164,0.01841361631565,0.01807055371608202,0.023906861002488445,0.018658321344348368,-186.25174,183.43736,189.1044,-182.73404,189.22237,-172.78036,170.3947,177.33095,-188.84319,-162.3993,-185.47992,-186.32886,-192.78242,-166.75807,-179.11519,-183.41353
818910,29775,21527,1007,1590,53899,501654,353848,17950,28985,902437,0.5524221228594223,0.3993951650308911,0.018683092450694817,0.029499619658991817,0.05935365809900848,0.06083685650335737,0.05610027855153203,0.05485595997929964,-155.74043,154.12224,158.51363,-153.7586,157.63707,-143.18929,141.64612,150.37497,-157.90909,-137.15263,-154.11629,-157.47034,-162.19055,-140.0407,-150.6366,-154.84918
117215,101333,73373,4561,6227,185494,1630473,1178545,74277,100911,2984206,0.5462872114461923,0.3955545731937421,0.024588396390179738,0.03356981896988582,0.06214944988356139,0.06225727486010292,0.06140528023479677,0.06170784156335781,-237.07588,235.03455,240.975,-233.80759,241.28265,-222.13365,217.024,227.07744,-241.31386,-207.314,-237.0029,-236.28453,-245.30905,-211.99826,-228.81418,-233.24814
334130,3685,3157,161,232,7235,73265,62941,2411,4703,143320,0.5093296475466482,0.43635107118175537,0.022252937111264685,0.032066344160331724,0.05029686753565823,0.05015808455537726,0.06677727084197428,0.04933021475653838,-173.81938,173.71384,176.73073,-172.4226,176.95374,-162.75623,159.00201,167.59393,-177.52748,-153.01018,-173.55687,-174.30603,-180.9716,-156.31126,-168.38248,-171.74072
333935,44452,32753,1836,2951,81992,953513,705846,38191,58140,1755690,0.5421504537028002,0.3994658015416138,0.022392428529612644,0.03599131622597326,0.04661918610443696,0.04640247306069596,0.04807415359639706,0.050756793945648436,-173.50078,170.0531,176.59433,-170.6385,177.36124,-163.91737,156.89104,164.33511,-174.37027,-150.04184,-173.48969,-170.51851,-177.7638,-154.85123,-165.7829,-170.04845
627177,46268,34350,2103,2234,84955,1468739,1105250,59112,70731,2703832,0.5446177388028957,0.40433170502030485,0.024754281678535696,0.026296274498263786,0.03150185295004763,0.031078941415969237,0.03557653268371904,0.03158445377557224,-167.11076,165.09534,169.97456,-164.583,169.40369,-153.9741,152.54199,160.82654,-169.39731,-146.9196,-166.21318,-168.70363,-173.90767,-150.21024,-161.34068,-165.9415
627121,128138,87273,4471,7026,226908,1739312,1164727,60664,94895,3059598,0.5647134521480072,0.3846184356655561,0.019704021012921537,0.030964091173515257,0.07367165867883393,0.07493000505697901,0.07370104180403535,0.0740397281205543,-174.99551,171.44812,178.18301,-172.34926,178.59103,-165.34814,158.09903,165.46762,-175.95206,-150.72824,-175.08624,-171.26645,-179.2772,-155.52159,-167.01819,-171.30365
167615,26495,19651,1409,1740,49295,693135,496165,31760,44155,1265215,0.5374784460898672,0.39864083578456233,0.02858302059032356,0.03529769753524698,0.0382248768277464,0.039605776304253625,0.044363979848866496,0.039406635715094555,-178.59512,176.53394,181.48067,-175.99692,180.98224,-164.34178,162.90706,171.37976,-181.1201,-156.85883,-177.25476,-180.3103,-186.08281,-160.3907,-172.1809,-177.10248
333711,24260,17582,1091,1641,44574,914398,643591,35785,52559,1646333,0.5442634719791807,0.3944451922645488,0.02447615201687082,0.03681518373939965,0.02653111664723676,0.027318592087210665,0.03048763448372223,0.031222055214140298,-163.17651,160.75162,165.36261,-159.75955,165.57106,-152.0203,150.38834,155.32439,-166.12198,-142.78185,-162.8843,-162.97263,-168.55515,-146.12862,-156.9865,-160.23611
813225,100028,80672,4118,5869,190687,1315891,1063442,54455,79068,2512856,0.5245664360968498,0.42305977859004545,0.021595599070728472,0.03077818624237625,0.07601541465060556,0.0758593322437895,0.07562207327150859,0.07422724743258967,-167.10391,164.0988,169.20555,-163.3292,169.35469,-155.97427,154.0667,158.4045,-170.11432,-145.81221,-166.78117,-166.16103,-172.06407,-149.13048,-160.357,-163.38545
36581,77590,56605,3290,3930,141415,1084652,796405,45251,54511,1980819,0.5486688116536436,0.4002757840398826,0.02326485874907188,0.02779054555740197,0.0715344645102761,0.07107564618504404,0.07270557556739078,0.0720955403496542,-201.37807,201.20575,203.71492,-200.22585,204.20787,-188.84894,183.48138,194.48323,-205.38853,-178.02936,-200.45116,-201.86447,-209.04453,-180.59027,-194.05267,-199.60103
884477,5861,4180,309,341,10691,416709,303094,15660,26250,761713,0.5482181273968759,0.3909830698718548,0.028902815452249556,0.03189598727901974,0.014064970998946507,0.013791101110546563,0.019731800766283523,0.012990476190476191,-159.77402,157.2297,162.22337,-156.23248,162.5565,-147.87854,147.40254,152.03394,-162.08401,-139.18713,-160.098,-160.4908,-165.90082,-143.66394,-153.90033,-157.40034
50986,9390,6979,379,651,17399,179189,128281,8165,13102,328737,0.5396861888614288,0.4011150066095753,0.02178286108397034,0.03741594344502558,0.05240277025933512,0.05440400371060406,0.04641763625229639,0.04968707067623264,-140.41663,138.33759,142.37848,-137.39409,142.63025,-130.71034,129.41862,133.71722,-142.93077,-122.867386,-140.27061,-140.36745,-145.1233,-125.782776,-135.20447,-137.7203
606812,103931,74284,5155,6645,190015,1375605,974272,69197,90437,2509511,0.5469620819408993,0.39093755756124515,0.027129437149698708,0.03497092334815673,0.07555293852523072,0.07624564803258228,0.07449744931138633,0.07347656379579155,-239.80885,237.37032,244.24474,-236.97908,243.84459,-224.08337,217.90057,229.87285,-242.77087,-209.29915,-239.8457,-238.53204,-248.79391,-214.62177,-230.56403,-237.07457
337488,142629,112006,5722,8168,268525,1584919,1244264,63519,90912,2983614,0.5311572479284983,0.4171157247928498,0.02130900288613723,0.030418024392514665,0.08999134971566371,0.09001787402030437,0.09008328216754043,0.0898451249560014,-168.24239,167.87332,170.5207,-167.31229,171.04747,-158.6604,153.1535,161.79886,-171.32884,-148.42125,-167.97215,-167.84529,-174.66771,-150.98483,-161.87529,-166.43086
43274,54263,41993,2255,2705,101216,1176281,911004,47836,59217,2194338,0.5361108915586469,0.4148849984192223,0.022279086310464748,0.02672502371166614,0.0461309840080729,0.04609529705687351,0.047140229116146834,0.04567945015789385,-192.41016,189.08713,195.2128,-188.46124,195.2597,-180.03104,177.00761,182.55737,-195.83868,-167.78929,-192.08719,-191.00812,-198.13962,-171.46144,-184.90407,-188.29424
333194,34455,25424,1610,2058,63547,893380,641860,43263,53336,1631839,0.5421971139471572,0.400081829197287,0.025335578390797364,0.032385478464758366,0.03856701515592469,0.0396098837752781,0.03721424774056353,0.03858557072146393,-215.75453,212.10544,219.66489,-211.89043,219.81973,-202.69734,197.01767,204.93571,-218.69476,-187.58466,-215.47726,-213.54659,-222.21548,-192.24301,-207.48125,-211.31862
627120,12613,10024,448,792,23877,138788,110024,5048,8739,262599,0.5282489424969636,0.4198182351216652,0.018762826150688947,0.033169996230682244,0.09087961495230135,0.09110739475023631,0.08874801901743265,0.09062821833161688,-88.51502,87.174706,89.20876,-88.067215,90.3766,-83.248474,80.92448,84.45818,-89.466446,-78.028145,-88.377365,-89.61591,-91.980606,-79.60241,-84.99009,-87.95317
16401,25424,19090,1190,1696,47400,762422,599421,33892,45126,1440861,0.5363713080168776,0.4027426160337553,0.02510548523206751,0.035780590717299575,0.033346361988505054,0.031847399407094516,0.03511153074471852,0.037583654655852505,-146.56825,144.0059,148.42993,-143.31471,148.5845,-137.01813,134.72113,138.88023,-148.9471,-128.04604,-146.04234,-145.6375,-150.85983,-130.96616,-140.55182,-143.3712
816911,1019,779,62,54,1914,63808,51252,4246,4214,123520,0.53239289446186,0.4070010449320794,0.03239289446185998,0.02821316614420063,0.015969784353059176,0.015199406852415515,0.01460197833254828,0.012814428096820124,-95.94212,93.94815,97.63462,-94.41387,97.61433,-90.23226,86.77725,90.69912,-96.74068,-82.90407,-95.69931,-94.28154,-98.55718,-85.406166,-91.587,-94.02419
609571,59941,39987,2597,3170,105695,1630041,1092853,60415,88021,2871330,0.5671129192487818,0.3783244240503335,0.02457069870854818,0.02999195799233644,0.03677269467455113,0.03658955047019132,0.042986013407266405,0.03601413299099079,-199.56256,194.60477,202.68272,-194.96333,202.7789,-187.38223,182.36333,188.00967,-201.92369,-172.75627,-198.55063,-196.80867,-204.15567,-177.22353,-191.05093,-194.63126
640346,9771,6751,488,836,17846,488004,351612,20151,37064,896831,0.5475176510142329,0.3782920542418469,0.027345063319511375,0.04684523142440883,0.020022376865763396,0.01920014106458255,0.024217160438687907,0.022555579538096265,-156.42622,154.8725,159.30771,-153.44646,158.94435,-144.34486,143.77328,150.22157,-158.99588,-137.16628,-156.44533,-157.44395,-162.90233,-140.80511,-151.25948,-154.88588
819146,35112,25711,1680,2420,64923,395592,291468,19000,26462,732522,0.5408252853380158,0.39602298106988276,0.025876807910909846,0.03727492568119157,0.08875811442091852,0.08821208503163297,0.08842105263157894,0.09145189328093115,-85.53244,84.05364,86.14157,-84.90591,87.201294,-80.32147,78.04679,81.47864,-86.34492,-75.28937,-85.249664,-86.42988,-88.684685,-76.80572,-81.95136,-84.8388
18077,73112,48095,3278,3830,128315,1183986,787225,52603,64190,2088004,0.5697852940030393,0.3748197794490122,0.02554650664380626,0.02984841990414215,0.06175073016066068,0.061094350408079014,0.06231583749976237,0.059666614737498055,-190.33511,187.70416,193.05144,-186.30598,193.23074,-176.99564,175.68114,181.41309,-193.96861,-166.48198,-190.42159,-190.37871,-197.04199,-170.30048,-183.3614,-187.00072
966423,80977,59942,3308,4657,148884,1463522,1076535,58336,87169,2685562,0.5438932323150909,0.40260874237661537,0.02221864001504527,0.03127938529324843,0.05533022393923699,0.055680493434955666,0.05670597915523862,0.05342495611972146,-182.32751,178.91072,185.57117,-179.44995,186.25923,-171.85631,165.0635,172.92444,-183.27399,-157.66464,-182.60652,-179.47226,-187.21915,-162.72,-174.34717,-178.85005
333634,37821,28670,1531,2287,70309,899994,684336,40914,57785,1683029,0.5379254433998493,0.4077714090656957,0.021775306148572728,0.03252784138588232,0.0420236134907566,0.041894624862640575,0.03741995404995845,0.03957774508955611,-152.99077,151.92995,155.94366,-150.79314,155.05156,-140.533,139.77135,147.86191,-155.42516,-134.96162,-152.35223,-154.60886,-159.80785,-137.63158,-148.1659,-152.41289
814500,69009,53896,2953,3576,129434,796305,619739,36448,41234,1493726,0.5331597570962807,0.4163975462397824,0.02281471638054916,0.02762798028338767,0.08666151788573474,0.08696564198799818,0.08101953467954345,0.0867245477033516,-89.864944,88.43475,90.46227,-89.37418,91.67847,-84.47072,82.05636,85.71497,-90.787834,-79.128174,-89.5674,-90.96579,-93.27765,-80.75028,-86.1703,-89.23639
629237,26018,20064,1059,1312,48453,541171,433047,20818,31538,1026574,0.5369739747796834,0.41409200668689244,0.021856231812271688,0.027077786721152457,0.04807722512847141,0.046332153322849484,0.05086943990777212,0.04160060878939692,-154.3762,153.49185,156.833,-153.07077,156.42197,-143.2453,140.49945,149.14943,-156.88524,-136.68225,-153.14308,-155.89322,-160.5471,-138.86948,-149.31885,-153.50203
1007564,145468,97651,5380,7822,256321,1633449,1094754,59522,87908,2875633,0.567522754670901,0.3809715161847839,0.020989306377550025,0.03051642276676511,0.08905573421637283,0.08919903466897586,0.09038674775713182,0.08897938754152068,-175.67667,175.8311,178.43213,-174.49478,178.16873,-163.26674,160.45389,170.65237,-179.52429,-155.99338,-174.734,-177.41292,-183.25734,-158.0714,-170.21214,-174.94092
333076,36454,27672,1618,1855,67599,639207,490870,28372,31951,1190400,0.5392683323717806,0.40935516797585764,0.023935265314575658,0.02744123433778606,0.057030038782428856,0.056373377880090454,0.05702805582969125,0.05805765077775343,-171.33325,171.82576,173.8767,-171.04732,174.40279,-162.37984,156.25822,165.02127,-174.90201,-151.39471,-171.56642,-170.88814,-178.32594,-154.09863,-165.27005,-169.77026
1005734,6796,5480,252,292,12820,299415,232858,12248,13243,557764,0.5301092043681748,0.42745709828393136,0.019656786271450857,0.022776911076443057,0.022697593640933152,0.02353365570433483,0.020574787720444153,0.022049384580533113,-137.49763,134.35194,139.98378,-134.66034,140.4141,-129.25475,124.00615,130.02785,-137.76979,-118.37708,-137.16942,-134.8832,-140.38484,-122.666435,-131.24216,-134.47717
333780,24893,18535,1004,1210,45642,381274,277048,14210,22015,694547,0.545396783664169,0.40609526313483196,0.02199728320406643,0.026510669996932648,0.06528900475773329,0.06690176431520892,0.07065446868402533,0.054962525550760845,-215.84528,214.52744,219.45969,-213.55171,219.44914,-202.18127,197.39641,207.45815,-220.08333,-189.29489,-215.50142,-215.55281,-223.92552,-193.23677,-208.58344,-212.9974
69967,93378,67873,3186,4537,168974,1637948,1197828,57260,82370,2975406,0.5526175624652313,0.40167718110478534,0.018854971770804977,0.026850284659178335,0.0570091358211616,0.056663394076612,0.05564093608103388,0.0550807332766784,-196.5715,196.59976,198.99348,-195.52864,199.32971,-184.17152,179.05525,190.02904,-200.52423,-173.88562,-195.54195,-197.40651,-204.22546,-176.50644,-189.61877,-195.1157
333841,93422,71793,3328,6445,174988,1096258,844279,39244,73680,2053461,0.5338766086817381,0.41027384734953254,0.01901844697922143,0.03683109698950785,0.08521899042013832,0.08503468640105936,0.08480277239832841,0.0874728555917481,-175.02852,176.18886,177.1374,-175.05989,178.01653,-165.37523,159.70888,169.23688,-179.2818,-155.18913,-174.39557,-175.66325,-182.40237,-157.57384,-169.21622,-173.68904
641414,38426,29694,1862,2075,72057,460230,353333,22042,25533,861138,0.5332722705635816,0.4120904284108414,0.025840653926752433,0.02879664709882454,0.08349303609065033,0.0840397019242471,0.08447509300426459,0.08126737946970587,-88.55022,87.19461,89.20988,-88.084175,90.38416,-83.25346,80.90948,84.48847,-89.49385,-78.002556,-88.336044,-89.63359,-91.97326,-79.60861,-84.98117,-87.94946
759180,1401,984,66,176,2627,135877,105608,5347,10927,257759,0.5333079558431671,0.374571754853445,0.025123715264560333,0.06699657403882756,0.010310795793254193,0.009317475948791757,0.012343370114082663,0.01610689118696806,-113.35375,112.11088,115.32267,-111.24244,115.210785,-105.07289,103.92648,108.694824,-115.152,-99.61165,-113.1026,-113.770744,-117.64524,-101.913635,-109.54849,-111.90353
813480,24865,17289,1219,1736,45109,1187250,850793,57132,78061,2173236,0.5512203773082976,0.38327163093839367,0.02702343213106032,0.03848455962224833,0.020943356496104442,0.020321041663483363,0.0213365539452496,0.02223901820371248,-126.340355,123.91069,128.04672,-123.43279,128.24701,-117.70101,116.38378,119.67376,-128.21147,-110.13335,-126.06976,-126.1238,-130.32014,-113.20595,-121.32979,-123.79339
910580,128,114,21,21,284,55120,35985,1819,5485,98409,0.4507042253521127,0.4014084507042254,0.07394366197183098,0.07394366197183098,0.0023222060957910013,0.003167986661108795,0.01154480483782298,0.003828623518687329,-70.94007,69.85527,72.1167,-69.46793,72.1701,-65.838745,64.79862,67.712265,-71.69353,-62.184464,-70.832565,-70.97311,-73.47113,-63.815308,-68.186325,-69.97556
332832,123,90,0,0,213,64581,50802,1960,4922,122265,0.5774647887323944,0.4225352112676056,0.0,0.0,0.001904584939842988,0.0017715837959135466,0.0,0.0,-79.15961,78.286896,80.05464,-78.232414,80.62684,-74.16826,71.95717,75.65001,-80.04591,-69.69933,-78.64754,-79.562805,-81.87646,-71.40319,-76.07899,-78.12927
1002363,91860,61869,3198,4734,161661,1654750,1111778,60208,86332,2913068,0.5682261027706126,0.38270825987715035,0.01978213669345111,0.029283500658785978,0.05551291735911769,0.055648699650469785,0.05311586500132873,0.05483482370384098,-221.23888,216.23128,224.68861,-216.34074,224.92964,-207.17448,202.16606,209.16713,-223.90892,-191.7516,-220.45996,-218.78194,-226.97916,-196.54318,-212.12718,-215.926
775437,50743,40953,1929,2875,96500,650008,523798,26130,37113,1237049,0.5258341968911917,0.4243834196891192,0.01998963730569948,0.029792746113989636,0.07806519304377792,0.0781847200638414,0.07382319173363949,0.07746611699404521,-93.008064,91.60654,93.6223,-92.636185,94.93462,-87.51488,85.025925,88.766525,-94.019,-81.96024,-92.807335,-94.24987,-96.646774,-83.60881,-89.24834,-92.457275
966339,897,553,23,97,1570,130530,88545,5688,6870,231633,0.5713375796178344,0.3522292993630573,0.01464968152866242,0.06178343949044586,0.006871983452079982,0.006245411937432944,0.004043600562587905,0.014119359534206696,-90.321,88.28686,91.56668,-88.268776,91.815216,-84.41256,82.77781,85.07131,-91.320885,-78.61487,-89.67883,-89.936325,-92.882744,-81.10984,-86.581726,-88.4634
333441,75884,56637,2520,3619,138660,836566,624109,29002,40406,1530083,0.5472666955142074,0.4084595413241021,0.018173950670705322,0.026099812490985145,0.09070892194997167,0.09074857116305005,0.08689055927177436,0.0895659060535564,-81.69787,80.34311,82.37933,-80.99224,83.29653,-76.666115,74.51807,77.83586,-82.498405,-71.911896,-81.4158,-82.45019,-84.69469,-73.39086,-78.32622,-80.959114
966553,53592,43165,2274,3065,102096,913243,744460,40678,49658,1748039,0.5249177244945933,0.42278835605704435,0.022273154677950165,0.03002076477041216,0.05868317632875368,0.057981624264567606,0.055902453414622154,0.061722179709211004,-189.5767,184.60187,192.77167,-185.40158,193.21977,-178.70789,171.83705,178.26936,-190.8884,-163.25151,-188.9595,-185.55809,-193.45476,-167.7923,-180.85654,-184.47513
333572,27004,20500,1274,1794,50572,927901,731229,35326,57566,1752022,0.5339713675551688,0.4053626512694772,0.025191805742307997,0.03547417543304596,0.029102242588379578,0.028034993141683385,0.036064088773141594,0.031164228885105793,-190.42033,187.14317,194.09135,-187.39616,194.0421,-178.17296,172.2026,181.28133,-191.5518,-164.60332,-190.28372,-187.95116,-196.1819,-170.0746,-182.32434,-187.44722
1008949,470,297,14,112,893,77267,65555,2256,5533,150611,0.5263157894736842,0.3325867861142217,0.015677491601343786,0.12541993281075028,0.006082803784280482,0.004530546869041263,0.0062056737588652485,0.02024218326405205,-99.75702,99.82959,101.438156,-98.87646,101.63153,-93.53501,90.92404,96.14789,-101.65035,-87.78821,-99.649414,-99.707085,-103.515274,-89.85199,-96.498825,-98.62056
333929,701,463,48,35,1247,103411,70240,6075,5033,184759,0.56214915797915,0.37129109863672816,0.038492381716118684,0.028067361668003207,0.006778775952268134,0.006591685649202733,0.007901234567901235,0.006954102920723227,-105.26344,104.64072,106.91074,-104.300674,107.15264,-98.343666,96.04695,101.25988,-107.09086,-93.04742,-104.8386,-105.97921,-109.54242,-94.60074,-101.78471,-104.21068
66939,18630,12226,1000,1055,32911,238147,156954,13468,13366,421935,0.5660721339369815,0.3714867369572483,0.030384977667041416,0.03205615143872869,0.07822899301691812,0.0778954343310779,0.07425007425007425,0.07893161753703426,-82.64027,81.279594,83.30926,-81.94952,84.250404,-77.563774,75.38342,78.75,-83.45279,-72.733406,-82.34906,-83.42495,-85.67056,-74.25041,-79.232796,-81.90005
19747,9809,7237,478,651,18175,450636,306640,20418,24449,802143,0.539697386519945,0.3981843191196699,0.026299862448418157,0.035818431911966986,0.021767013731703637,0.02360096530133055,0.02341071603487119,0.02662685590412696,-193.7854,192.3264,196.5206,-191.83278,197.25299,-182.05026,177.34694,185.95251,-197.29529,-169.98283,-193.72032,-193.7127,-200.8809,-173.58722,-186.88264,-191.01508
966427,45665,33648,1798,2267,83378,1116707,841965,44330,57271,2060273,0.5476864400681235,0.4035596920050853,0.021564441459377772,0.027189426467413465,0.04089255283615129,0.03996365644652687,0.04055944055944056,0.03958373347767631,-188.85268,186.73488,191.81421,-185.31299,191.99522,-175.98953,173.66087,180.7113,-192.15387,-165.16524,-189.31616,-188.58592,-195.54016,-169.08678,-182.09279,-185.64069
332768,4804,3538,115,247,8704,266968,205419,8284,12844,493515,0.5519301470588235,0.4064797794117647,0.013212316176470588,0.028377757352941176,0.01799466602738905,0.01722333377146223,0.013882182520521487,0.019230769230769232,-118.8539,116.406395,120.66976,-116.17093,120.83022,-111.03972,109.03524,112.41304,-120.31405,-103.42188,-118.52608,-118.12337,-122.35924,-106.356964,-114.11913,-116.3438
814497,44856,31613,1231,2339,80039,497791,351192,15354,25967,890304,0.5604267919389297,0.3949699521483277,0.01538000224890366,0.029223253663838877,0.09011010645029742,0.09001628738695643,0.08017454734922495,0.0900758655216236,-94.08784,92.775795,94.70088,-93.72916,96.04539,-88.52304,85.99387,89.86858,-95.134094,-82.901184,-93.80153,-95.375336,-97.77476,-84.648056,-90.33717,-93.50172
333854,52501,39502,2681,2504,97188,1220312,914639,57618,57106,2249675,0.540200436267852,0.40644935588755815,0.02758571016997983,0.025764497674610035,0.04302260405535634,0.0431886241457012,0.04653059807698983,0.04384828214198158,-169.58275,168.62093,171.31883,-168.0769,171.83783,-157.78455,154.10632,163.61952,-172.3694,-149.72404,-167.93398,-170.71904,-175.68462,-152.15314,-163.19412,-168.09189
1006239,16319,11505,613,1024,29461,477409,350278,19215,24018,870920,0.5539187400291912,0.39051627575438713,0.020807168799429756,0.03475781541699195,0.03418243057839295,0.03284533998709596,0.03190215977101223,0.042634690648680154,-166.12268,162.7657,168.591,-162.4334,168.85237,-155.31337,152.58212,157.32063,-168.46104,-144.50204,-165.73424,-165.086,-170.95206,-148.33553,-159.54588,-162.56538
19836,43072,35262,1495,2341,82170,992538,803965,38726,56871,1892100,0.5241815747839844,0.42913472070098574,0.018193988073506147,0.02848971644152367,0.04339581960589922,0.04386011828873147,0.038604555079274905,0.04116333456418913,-202.09207,200.16045,205.53253,-199.55779,205.89114,-189.71233,184.67093,193.32753,-205.5199,-176.6666,-202.03671,-201.16661,-209.13055,-180.54327,-194.95714,-198.80075
1012893,3001,2272,263,146,5682,322981,249020,15702,14995,602698,0.528159098908835,0.3998592045054558,0.046286518831397394,0.025695177754311863,0.009291568234663958,0.009123765159424946,0.016749458667685645,0.009736578859619873,-125.72783,123.794334,127.298416,-123.28027,127.56144,-117.47982,115.17306,119.54712,-127.66568,-109.927315,-125.31872,-125.120865,-129.47806,-112.501724,-120.63833,-123.375084
1012894,37442,29521,1595,2000,70558,767755,607279,32274,41432,1448740,0.5306556308285382,0.41839337849712294,0.02260551602936591,0.02834547464497293,0.04876816171825647,0.04861192302055563,0.04942058623040218,0.04827186715582159,-152.95532,150.78876,155.82494,-151.126,156.25249,-144.4345,138.62679,145.63492,-154.17035,-132.69048,-153.67027,-150.79298,-157.87997,-136.86462,-146.45226,-150.54979
332996,88411,71081,3555,5110,168157,987329,793236,39842,57077,1877484,0.5257646128320558,0.4227061615038327,0.02114095755752065,0.030388268106590864,0.08954563271209495,0.08960889319193784,0.089227448421264,0.08952818122886627,-91.78741,90.406845,92.411156,-91.38675,93.699745,-86.349525,83.90668,87.60185,-92.771935,-80.895454,-91.59067,-92.999596,-95.37565,-82.5243,-88.09167,-91.22921
628875,39894,31879,1734,2244,75751,918718,746063,36568,55893,1757242,0.5266465129173212,0.42083932885374453,0.022890786920304683,0.02962337130862959,0.043423553255732446,0.04272963543293261,0.047418507985123606,0.04014814019644678,-169.05588,166.55179,171.9611,-167.03941,172.7533,-160.01877,153.29195,160.8009,-170.39667,-146.756,-169.79442,-166.579,-174.19728,-151.27104,-161.73285,-166.4065
1006711,372,322,25,77,796,66166,54836,3110,5316,129428,0.46733668341708545,0.4045226130653266,0.031407035175879394,0.09673366834170855,0.00562222289393344,0.005872054854475162,0.008038585209003215,0.014484574868322046,-99.756935,97.65372,101.20696,-97.95381,101.15715,-92.85773,91.01569,94.541084,-100.96633,-87.05657,-98.911,-99.61486,-102.9653,-89.230934,-95.74205,-97.81436
627151,1251,989,55,83,2378,125443,103429,7307,6830,243009,0.5260723296888141,0.41589571068124476,0.023128679562657694,0.03490328006728343,0.009972656903932463,0.009562115074108809,0.007527028876419871,0.012152269399707174,-124.171486,122.16887,126.34823,-121.56031,126.41176,-115.65842,113.93787,118.39936,-125.921844,-108.51977,-124.30707,-123.86944,-128.30647,-111.25653,-119.78863,-122.03285
1012895,35310,27459,1851,2085,66705,576840,454546,28403,33928,1093717,0.5293456262648977,0.4116483022262199,0.02774904429952777,0.031257027209354624,0.06121281464530892,0.06040972750832699,0.0651691722705348,0.061453666588068855,-166.825,166.76878,169.53265,-165.92671,169.60971,-157.74416,152.03561,160.23784,-170.32323,-146.97711,-166.96793,-165.683,-173.39143,-149.53506,-160.65225,-164.81056
66942,106275,82205,3634,6550,198664,1293750,1001759,46078,81313,2422900,0.5349484556839689,0.4137891112632384,0.01829219184150123,0.032970241211291426,0.08214492753623188,0.08206065530731443,0.0788662702374235,0.08055292511652504,-174.66942,174.95062,176.72507,-173.75171,177.17128,-162.4805,159.11197,169.74913,-178.16064,-155.1557,-173.18478,-176.81845,-181.69339,-157.38577,-169.09831,-173.7866
1002360,71001,54556,2163,3805,131525,790495,607289,26861,42947,1467592,0.5398289298612431,0.4147956662231515,0.016445542672495723,0.028929861243109676,0.0898184049234973,0.08983531728715653,0.08052566918580842,0.08859757375369641,-84.57134,83.21613,85.251015,-83.977585,86.27795,-79.43539,77.21392,80.62486,-85.42906,-74.4816,-84.34679,-85.47228,-87.76265,-76.00396,-81.13046,-83.90616
841289,81,52,0,11,144,75596,62334,2444,3090,143464,0.5625,0.3611111111111111,0.0,0.0763888888888889,0.00107148526377057,0.0008342156768376809,0.0,0.0035598705501618125,-76.276245,75.872604,77.5464,-75.10531,77.84831,-70.99564,69.94161,73.5724,-77.55906,-67.373886,-76.51972,-76.71847,-79.23267,-68.89753,-73.810524,-75.50342
333738,6784,4406,280,191,11661,432552,313355,15262,17311,778480,0.5817682874539062,0.3778406654660835,0.02401166280764943,0.01637938427236086,0.01568366346705136,0.014060729843149143,0.018346219368365876,0.011033446941251227,-151.08583,148.0753,153.6539,-148.22331,154.40944,-142.71216,137.33887,143.19168,-152.06497,-131.07672,-151.31427,-148.9895,-154.97975,-135.19113,-144.76202,-147.96292
333773,31414,23308,1240,2038,58000,770571,565604,33023,46557,1415755,0.5416206896551724,0.40186206896551724,0.021379310344827585,0.03513793103448276,0.0407671713573441,0.041209043783283,0.037549586651727584,0.04377429817213308,-180.9355,179.19615,183.65509,-177.9375,183.9032,-168.57913,166.50732,173.31622,-184.28793,-158.696,-181.00949,-181.38556,-187.66106,-162.28682,-174.80223,-178.18112
1014018,47855,37362,2162,2764,90143,1026018,807340,42681,62540,1938579,0.5308787149307211,0.41447477896231544,0.023984114129771587,0.030662391977191797,0.046641481923319086,0.046277900265068,0.05065485813359574,0.04419571474256476,-178.26349,175.3355,180.62267,-173.98149,180.83934,-165.92589,164.71402,169.55746,-181.54094,-155.8758,-178.61942,-177.65524,-184.01509,-159.09315,-171.35376,-174.44798
66918,1773,1210,118,123,3224,131720,91917,6468,9384,239489,0.549937965260546,0.3753101736972705,0.03660049627791563,0.03815136476426799,0.013460370482842394,0.013164050175701991,0.018243661100803957,0.013107416879795396,-120.58557,119.32976,122.49682,-118.491516,122.693115,-112.43715,110.49362,115.559616,-122.41677,-105.588554,-120.791695,-120.30115,-125.00543,-108.04858,-116.21057,-118.71402
